"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score","dest_ip","dest_ip.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword","headers.accept_encoding","headers.accept_encoding.keyword","headers.connection","headers.connection.keyword","headers.content_length","headers.content_length.keyword","headers.content_type","headers.content_type.keyword","headers.http_host","headers.http_host.keyword","headers.http_user_agent","headers.http_user_agent.keyword","headers.http_version","headers.http_version.keyword","headers.request_method","headers.request_method.keyword","headers.request_path","headers.request_path.keyword",host,"host.keyword",message,path,"path.keyword","payload_printable","payload_printable.keyword","src_ip","src_ip.keyword","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,"Type (type)","type.keyword"
"Oct 22, 2025 @ 13:59:42.652",1,1,"3FeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.652290', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /login HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /login HTTP/1.1"" 404 -","""GET /login HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.652",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.641",1,1,"21eBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.641826', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 404 -","""GET /../../../../../../../../../../../../windows/win.ini HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.641",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.536",1,1,"2leBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.536258', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /ui/login.action HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /ui/login.action HTTP/1.1"" 404 -","""GET /ui/login.action HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.536",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.411",1,1,"2VeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.411176', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /hc/error/ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /hc/error/ HTTP/1.1"" 404 -","""GET /hc/error/ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.411",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.391",1,1,"2FeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,33989,33989,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.391319', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /cfg/shortcuts HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /cfg/shortcuts HTTP/1.1"" 404 -","""GET /cfg/shortcuts HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.391",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.238",1,1,"1FeBDZoBgm6fjh-lhW6K","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,37967,37967,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.238279', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /auth/login HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /auth/login HTTP/1.1"" 404 -","""GET /auth/login HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.238",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:42.099",1,1,"pVeBDZoBgm6fjh-lgWxe","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,25283,25283,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:42.099578', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /main_internet.php HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /main_internet.php HTTP/1.1"" 404 -","""GET /main_internet.php HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:42.099",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:41.986",1,1,"pFeBDZoBgm6fjh-lgWxe","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,25283,25283,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:41.986427', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /images HTTP/1.0"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /images HTTP/1.0"" 404 -","""GET /images HTTP/1.0"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:41.986",Ciscoasa,Ciscoasa,"-","-"
"Oct 22, 2025 @ 13:59:40.830",1,1,"7leBDZoBgm6fjh-lfWl6","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,15688,15688,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.830301', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /active.log HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /active.log HTTP/1.1"" 404 -","""GET /active.log HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.830",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
"Oct 22, 2025 @ 13:59:40.728",1,1,"7VeBDZoBgm6fjh-lfWl6","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,15688,15688,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.728960', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /webalizer/ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /webalizer/ HTTP/1.1"" 404 -","""GET /webalizer/ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.728",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
"Oct 22, 2025 @ 13:59:40.714",1,1,"7FeBDZoBgm6fjh-lfWl6","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,15688,15688,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.714902', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /usage/ HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /usage/ HTTP/1.1"" 404 -","""GET /usage/ HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.714",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
"Oct 22, 2025 @ 13:59:40.590",1,1,"61eBDZoBgm6fjh-lfWl6","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,15688,15688,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.590336', 'src_ip': '148.226.8.121', 'payload_printable': '""PROPFIND / HTTP/1.1"" - -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""PROPFIND / HTTP/1.1"" - -","""PROPFIND / HTTP/1.1"" - -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.590",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
"Oct 22, 2025 @ 13:59:40.493",1,1,"6leBDZoBgm6fjh-lfWl6","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,15688,15688,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.493206', 'src_ip': '148.226.8.121', 'payload_printable': '""SEARCH / HTTP/1.1"" - -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""SEARCH / HTTP/1.1"" - -","""SEARCH / HTTP/1.1"" - -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.493",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
"Oct 22, 2025 @ 13:59:40.427",1,1,"6VeBDZoBgm6fjh-lfWl6","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,15688,15688,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.427715', 'src_ip': '148.226.8.121', 'payload_printable': '""OPTIONS * HTTP/1.1"" - -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""OPTIONS * HTTP/1.1"" - -","""OPTIONS * HTTP/1.1"" - -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.427",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
"Oct 22, 2025 @ 13:59:40.317",1,1,"6FeBDZoBgm6fjh-lfWl6","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,15688,15688,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.317787', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /wls-wsat/CoordinatorPortType HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /wls-wsat/CoordinatorPortType HTTP/1.1"" 404 -","""GET /wls-wsat/CoordinatorPortType HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.317",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
"Oct 22, 2025 @ 13:59:40.304",1,1,"41eBDZoBgm6fjh-lfWl6","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,6492,6492,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.304016', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /console/login/LoginForm.jsp HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /console/login/LoginForm.jsp HTTP/1.1"" 404 -","""GET /console/login/LoginForm.jsp HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.304",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
"Oct 22, 2025 @ 13:59:40.200",1,1,"FleBDZoBgm6fjh-leWeR","-","logstash-2025.10.22","-","148.226.8.124","148.226.8.124","Universidad Veracruzana","Universidad Veracruzana",7184,Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.121","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","Universidad Veracruzana","Universidad Veracruzana","7,184",Xalapa,Xalapa,NA,NA,MX,MX,MX,MX,Mexico,Mexico,"148.226.8.124","19.5","POINT (-96.9112 19.5021)","-96.937",91094,91094,VER,VER,Veracruz,Veracruz,"America/Mexico_City","America/Mexico_City","gzip,deflate","gzip,deflate",close,close,7635,7635,"application/json","application/json","logstash:64305","logstash:64305","Manticore 0.9.1","Manticore 0.9.1","HTTP/1.0","HTTP/1.0",POST,POST,"/","/","172.29.0.5","172.29.0.5","{'timestamp': '2025-10-22T19:59:40.200167', 'src_ip': '148.226.8.121', 'payload_printable': '""GET /triton-help/en/first.htm HTTP/1.1"" 404 -'}","/data/ciscoasa/log/ciscoasa.log","/data/ciscoasa/log/ciscoasa.log","""GET /triton-help/en/first.htm HTTP/1.1"" 404 -","""GET /triton-help/en/first.htm HTTP/1.1"" 404 -","148.226.8.121","148.226.8.121","hony-sensor","hony-sensor","148.226.8.124","148.226.8.124","148.226.8.124","148.226.8.124","Oct 22, 2025 @ 13:59:40.200",Ciscoasa,Ciscoasa,"-","-","-","-","-","-","-","-","-","-"
